date,category,item1,item2,item3,item4,difficulty
12-25,Brainstem topics,Benedikt syndrome,Wallenberg syndrome,Parinaud syndrome,one-and-a-half syndrome,green
12-25,Visual topics,quadrantanopia,bitemporal hemianopia,central scotoma,diplopia,blue
12-25,Brainstem essentials,Horner syndrome,Claude syndrome,internuclear ophthalmoplegia,Weber syndrome,purple
12-26,Metabolic notes,diabetic amyotrophy,Wernicke encephalopathy,hyperammonemic encephalopathy,hypoglycemic encephalopathy,yellow
12-26,Autoimmune highlights,CASPR2 encephalitis,ADEM,multiple sclerosis,GAD65 encephalitis,green
12-26,Autoimmune hallmarks,ADEM,MOG antibody disease,GAD65 encephalitis,LGI1 encephalitis,blue
12-26,Autoimmune syndromes,LGI1 encephalitis,NMOSD,MOG antibody disease,anti-NMDA encephalitis,purple
12-27,Peripheral landmarks,peroneal neuropathy,tarsal tunnel syndrome,carpal tunnel syndrome,cubital tunnel syndrome,yellow
12-27,Toxic highlights,isoniazid neuropathy,amiodarone neuropathy,vincristine neuropathy,linezolid neuropathy,green
12-27,Vascular findings,clopidogrel,rivaroxaban,aspirin,apixaban,blue
12-27,Peripheral pearls,radial neuropathy,meralgia paresthetica,Bell palsy,Saturday night palsy,purple
12-28,Tumor findings,meningioma,hemangioblastoma,astrocytoma,schwannoma,yellow
12-28,Tumor presentations,craniopharyngioma,oligodendroglioma,glioblastoma,medulloblastoma,green
12-28,Infectious profiles,West Nile encephalitis,cryptococcal meningitis,neurosyphilis,listeria meningitis,blue
12-28,Imaging fundamentals,hot cross bun sign,empty delta sign,Dawson fingers,hummingbird sign,purple
12-29,Epilepsy landmarks,focal impaired awareness,status epilepticus,gelastic seizure,focal aware seizure,yellow
12-29,Epilepsy spectrum,focal impaired awareness,absence seizure,gelastic seizure,Jacksonian march,green
12-29,Imaging highlights,hummingbird sign,pulvinar sign,eye of the tiger sign,insular ribbon sign,blue
12-29,Epilepsy signs,infantile spasms,generalized tonic-clonic,status epilepticus,focal aware seizure,purple
12-30,Cerebellar examples,rebound,dysmetria,truncal ataxia,pendular reflexes,yellow
12-30,Exam essentials,snout reflex,Babinski sign,Brudzinski sign,Moro reflex,green
12-30,Cerebellar types,titubation,dysdiadochokinesia,finger-nose-finger,wide-based gait,blue
12-30,Cortical pearls,hemineglect,agnosia,alexia,ideational apraxia,purple
12-31,Stroke notes,thalamic infarct,lacunar infarct,watershed infarct,malignant MCA syndrome,yellow
12-31,Infectious concepts,HSV encephalitis,cryptococcal meningitis,toxoplasma abscess,West Nile encephalitis,green
12-31,Infectious syndromes,VZV vasculopathy,listeria meningitis,tuberculous meningitis,neurosyphilis,blue
12-31,Infectious types,West Nile encephalitis,tuberculous meningitis,HSV encephalitis,toxoplasma abscess,purple
